321267	321267_0	Shimia marina	GCF_900112745.1			
321269	321269_0	Tenacibaculum litoreum	GCF_003937815.1			
321302	321302_1	Tellina virus 1	GCF_002986275.1			
321318	321318_0	Dietzia cinnamea	GCF_001643175.1			
321327	321327_0	Synechococcus sp. JA-3-3Ab	GCF_000013205.1			
321332	321332_0	Synechococcus sp. JA-2-3B'a(2-13)	GCF_000013225.1			
321339	321339_0	Citreimonas salinaria	GCF_900107235.1			
321398	321398_0	Lepidothrix coronata	GCF_001604755.1			
321403	321403_0	Nothobranchius kuhntae	GCA_006942095.1			
321614	321614_0	Parastagonospora nodorum SN15	GCA_016801405.1			
321662	321662_0	Pseudomonas moraviensis	GCF_001896125.1			
321763	321763_0	Halarsenatibacter silvermanii	GCF_900103135.1			
321846	321846_0	Pseudomonas simiae	GCF_000698265.1			
321852	321852_0	Arthrobotrys entomopaga	GCA_012184315.1			
321895	321895_0	Paraburkholderia silvatlantica	GCF_003217075.1			
321961	321961_0	Candidatus Phytoplasma tritici	GCF_000495255.1			
321982	321982_0	Pseudoduganella dura	GCF_009727155.1			
321983	321983_0	Pseudoduganella albidiflava	GCF_004322755.1			
321984	321984_0	Pseudoduganella plicata	GCF_004421005.1			
321985	321985_0	Pseudoduganella lutea	GCF_004209755.1			
322019	322019_1	Acanthocystis turfacea chlorella virus 1	GCF_000869685.1			
322053	322053_1	Konjac mosaic virus	GCF_000867105.1			
322067	322067_1	J virus	GCF_000865905.1			
322095	322095_0	Porphyromonas somerae	GCF_001553215.1			
322098	322098_0	Aster yellows witches'-broom phytoplasma AYWB	GCF_000012225.1			
322104	322104_0	Scheffersomyces stipitis CBS 6054	GCF_000209165.1			
322505	322505_0	Sharpea azabuensis	GCF_009695655.1			
322505	322505_1	Sharpea azabuensis	GCF_900108995.1			
322582	322582_0	Ramphastos sulfuratus	GCA_013399055.1			
322710	322710_0	Azotobacter vinelandii DJ	GCF_000021045.1			
322855	322855_1	Xanthomonas phage Xp15	GCF_000857585.1			
322866	322866_0	Leptolyngbya valderiana BDU 20041	GCF_001637395.1			
323097	323097_0	Nitrobacter hamburgensis X14	GCF_000013885.1			
323098	323098_0	Nitrobacter winogradskyi Nb-255	GCF_000012725.1			
323118	323118_1	Blackberry virus Y	GCF_000868605.1			
323259	323259_1	Methanospirillum hungatei JF-1	GCF_000013445.1			
323273	323273_0	Nonlabens tegetincola	GCF_002954355.1			
323284	323284_0	Alcaligenes aquatilis	GCF_003671915.1			
323312	323312_0	Leucozona laternaria	GCA_932273885.1			
323313	323313_0	Chrysotoxum bicinctum	GCA_911387755.1			
323412	323412_0	Aquimarina brevivitae	GCF_004216895.1			
323426	323426_0	Jezberella montanilacus	GCF_003003055.1			
323450	323450_0	Pontibacter actiniarum	GCF_003585765.1			
323540	323540_0	Xylaria digitata	GCA_022495195.1			
323545	323545_0	Xylaria multiplex	GCA_011057905.1			
323656	323656_0	Neorhizobium galegae bv. officinalis	GCF_000985915.1			
323848	323848_0	Nitrosospira multiformis ATCC 25196	GCF_000196355.1			
323850	323850_0	Shewanella loihica PV-4	GCF_000016065.1			
324057	324057_0	Paenibacillus sp. JDR-2	GCF_000023585.1			
324058	324058_0	Mycobacterium alsense	GCF_001672935.1			
324078	324078_0	Mesoplasma coleopterae	GCF_002804245.1			
324079	324079_0	Spiroplasma tabanidicola	GCF_009730595.1			
324617	324617_0	Aeromonas tecta	GCF_000820185.1			
324685	324685_1	Duck circovirus	GCF_000864045.1			
324833	324833_0	Streptomyces lasalocidi	GCF_005280215.1			
324855	324855_0	Streptomyces marokkonensis	GCF_008312835.1			
324900	324900_1	Heterosigma akashiwo RNA virus	GCF_000863545.1			
324925	324925_0	Pelodictyon phaeoclathratiforme BU-1	GCF_000020645.1			
325111	325111_1	Ludwigia yellow vein virus	GCF_000865765.1			
325113	325113_1	Ludwigia yellow vein virus-associated DNA beta	GCF_000865025.1			
325240	325240_0	Shewanella baltica OS155	GCF_000015845.1			
325343	325343_0	Eurystomus gularis	GCA_013400335.1			
325434	325434_0	Malaya genurostris	GCF_030247185.1			
325452	325452_0	Phytophthora kernoviae	GCA_001712705.2			
325473	325473_0	Psychroserpens mesophilus	GCF_000826645.1			
325676	325676_1	Nam Dinh virus	GCF_000893795.1			
325984	325984_0	Dioscorea zingiberensis	GCA_026586065.1			
326036	326036_1	Dubowvirus ETA2	GCF_000867945.1			
326037	326037_1	Phietavirus ETA3	GCF_000868805.1			
326202	326202_1	Vanilla distortion mosaic virus	GCF_000926935.1			
326297	326297_0	Shewanella amazonensis SB2B	GCF_000015245.1			
326298	326298_0	Sulfurimonas denitrificans DSM 1251	GCF_000012965.1			
326424	326424_0	Frankia alni ACN14a	GCF_000058485.1			
326427	326427_0	Chloroflexus aggregans DSM 9485	GCF_000021945.1			
326474	326474_0	Caballeronia humi	GCF_001544475.1			
326476	326476_0	Caballeronia choica	GCF_001544535.1			
326489	326489_1	Sida yellow vein virus satellite DNA beta	GCF_000864065.1			
326522	326522_0	Neisseria animaloris	GCF_900638345.1			
326523	326523_0	Neisseria zoodegmatis	GCF_900454205.1			
326537	326537_0	Colwellia polaris	GCF_002104515.1			
326574	326574_1	Haloarcula hispanica virus SH1	GCF_000864025.1			
326594	326594_0	Ceratosolen solmsi marchali	GCF_000503995.1			
326617	326617_0	Annulohypoxylon bovei var. microspora	GCA_022836615.1			
326622	326622_0	Annulohypoxylon moriforme	GCA_022695765.1			
326626	326626_0	Annulohypoxylon nitens	GCA_022496965.1			
326628	326628_0	Annulohypoxylon stygium	GCA_022695755.1			
326643	326643_0	Daldinia bambusicola	GCA_022478815.1			
326644	326644_0	Daldinia caldariorum	GCF_022478825.1			
326645	326645_0	Daldinia childiae	GCA_008694065.1			
326647	326647_0	Daldinia decipiens	GCA_022478715.1			
326656	326656_0	Hypoxylon cercidicola	GCA_022578845.1			
326657	326657_0	Hypoxylon crocopeplum	GCA_022578875.1			
326681	326681_0	Hypoxylon trugodes	GCF_022578975.1			
326684	326684_0	Xylaria bambusicola	GCA_022495145.1			
326811	326811_1	Clerodendron yellow mosaic virus	GCF_000873145.1			
326941	326941_1	Raspberry leaf mottle virus	GCF_000870265.1			
326959	326959_0	Eulithis testata	GCA_947507515.1			
326963	326963_0	Lycia hirtaria	GCA_947563715.1			
327061	327061_0	Annulohypoxylon truncatum	GCA_022578515.1			
327079	327079_0	Pseudozyma hubeiensis	GCA_030142165.1			
327095	327095_0	Demequina aestuarii	GCF_000975095.1			
327109	327109_0	Uloborus diversus	GCF_026930045.1			
327160	327160_0	Candidatus Accumulibacter phosphatis	GCF_005889575.1			
327275	327275_0	Shewanella sp. HN-41	GCF_000217915.1			
327277	327277_0	Bifidobacterium crudilactis	GCF_000738005.1			
327280	327280_1	Okra yellow mosaic Mexico virus	GCF_000889735.1			
327387	327387_1	Tropical soda apple mosaic virus	GCF_001654245.1			
327505	327505_0	Fusarium oxysporum f. sp. radicis-cucumerinum	GCA_001702695.2			
327740	327740_0	Hyla sarda	GCF_029499605.1			
327750	327750_0	Coemansia sp. 'formosensis'	GCA_027579295.1			
327939	327939_0	Pseudoalteromonas byunsanensis	GCF_001854475.1			
328061	328061_1	Radish mosaic virus	GCF_000879335.1			
328225	328225_0	Erythrobacter dokdonensis	GCF_002155305.1			
328396	328396_0	Enterococcus aquimarinus	GCF_001885765.1			
328430	328430_1	Chickpea chlorotic stunt virus	GCF_000868345.1			
328517	328517_0	Dokdonella fugitiva	GCF_004342425.1			
328615	328615_1	Trichoplusia ni ascovirus 2c	GCF_000868565.1			
328668	328668_1	Bombyx mori densovirus 3	GCF_000908215.1			
328670	328670_1	Banana streak GF virus	GCF_000862625.1			
328671	328671_1	Banana streak OL virus	GCF_000857505.1			
328813	328813_0	Alistipes onderdonkii	GCF_002159215.1			
328815	328815_0	Manacus vitellinus	GCA_000692015.2			
329046	329046_0	Rhizoclosmatium globosum	GCA_002104985.1			
329112	329112_0	Toxorhynchites rutilus septentrionalis	GCF_029784135.1			
329164	329164_1	Potato virus P	GCF_000871905.1			
329254	329254_1	Xipdecavirus OP1	GCF_000866925.1			
329288	329288_1	Ageratum yellow vein China betasatellite	GCF_000866525.1			
329290	329290_1	Malvastrum leaf curl virus	GCF_000866145.1			
329381	329381_1	Pseudotevenvirus RB16	GCF_000889235.1			
329639	329639_1	Canine minute virus	GCF_000863725.1			
329726	329726_0	Acaryochloris marina MBIC11017	GCF_000018105.1			
329853	329853_1	Emesvirus japonicum	GCF_000847365.1			
329854	329854_0	Bacteroides intestinalis	GCF_008569045.1			
329864	329864_1	Salmonella phage SE1 (in:P22virus)	GCF_000881955.1			
329884	329884_0	Friedmanniomyces simplex	GCA_005059865.1			
329885	329885_0	Friedmanniomyces endolithicus	GCA_030553415.1			
329885	329885_1	Friedmanniomyces endolithicus	GCA_030412055.1			
329885	329885_2	Friedmanniomyces endolithicus	GCA_005059855.1			
329885	329885_3	Friedmanniomyces endolithicus	GCA_030553435.1			
329886	329886_1	Vibrio phage VP4	GCF_000864645.1			
329937	329937_0	Helicobacter cynogastricus	GCF_900197855.1			
329993	329993_0	Cognaticolwellia aestuarii	GCF_002104435.1			
330084	330084_0	Amycolatopsis jejuensis	GCF_000717335.1			
330153	330153_0	Perkinsus chesapeaki	GCA_013115145.1			
330214	330214_0	Nitrospira defluvii	GCF_000196815.1			
330396	330396_1	Listeria phage B025	GCF_000871985.1			
330397	330397_1	Listeria phage B054	GCF_000874245.1			
330398	330398_1	Listeria phage P35	GCF_000873585.1			
330399	330399_1	Listeria phage A006	GCF_000871145.1			
330485	330485_0	Pleodorina starrii	GCA_030267485.1			
330517	330517_0	Panaeolus papilionaceus	GCA_015501605.1			
330535	330535_0	Cercophora samala	GCA_030512305.1			
330862	330862_0	Tiphia femorata	GCA_944319695.1			
330879	330879_0	Aspergillus fumigatus Af293	GCF_000002655.1			
331104	331104_0	Blattabacterium sp. (Blattella germanica) str. Bge	GCF_000022605.2			
331113	331113_0	Simkania negevensis Z	GCF_000237205.1			
331117	331117_0	Aspergillus fischeri NRRL 181	GCF_000149645.2			
331278	331278_1	Yersinia phage phiR1-37	GCF_000895615.1			
331302	331302_0	Melinaea menophilus n. ssp. AW-2005	GCA_918358695.1			
331333	331333_0	Melinaea marsaeus rileyi	GCA_918358865.1			
331627	331627_1	Xanthomonas phage OP2	GCF_000865365.1			
331642	331642_1	Newbury agent 1	GCF_000867125.1			
331648	331648_0	Nonlabens spongiae	GCF_002117125.1			
331657	331657_0	Cryomyces minteri	GCA_005059845.1			
331678	331678_0	Chlorobium phaeobacteroides BS1	GCF_000020545.1			
331679	331679_0	Pediococcus stilesii	GCF_005864415.1			
331696	331696_0	Pseudolabrys taiwanensis	GCF_003367395.1			
331697	331697_0	Chitinophaga skermanii	GCF_003259335.1			
331869	331869_0	alpha proteobacterium BAL199	GCF_000171835.1			
332032	332032_1	Tigrvirus phi52237	GCF_000861045.1			
332054	332054_1	Trichoplusia ni single nucleopolyhedrovirus	GCF_000864125.1			
332097	332097_1	Rio Negro virus	GCF_002829925.1			
332101	332101_0	Clostridium drakei	GCF_003096175.1			
332186	332186_0	Shewanella xiamenensis	GCF_001723195.1			
332411	332411_0	Aquitalea magnusonii	GCF_002217795.2			
332411	332411_1	Aquitalea magnusonii	GCF_003202035.1			
332471	332471_1	Fritillary virus Y	GCF_000880155.1			
332522	332522_0	Halospina denitrificans	GCF_004364635.1			
332524	332524_0	Actinomyces ruminicola	GCF_008033505.1			
332524	332524_1	Actinomyces ruminicola	GCF_900103565.1			
332648	332648_0	Botrytis cinerea B05.10	GCA_000143535.4			
332754	332754_0	Aspergillus oryzae var. brunneus	GCA_030270545.1			
332931	332931_0	Saturnia pavonia	GCA_947532125.1			
332949	332949_0	Enterococcus silesiacus	GCF_001886225.1			
332950	332950_0	Enterococcus termitis	GCF_001730305.1			
332952	332952_0	Aspergillus flavus NRRL3357	GCA_000006275.3			
332977	332977_0	Parapedobacter koreensis	GCF_900109365.1			
332999	332999_0	Pedobacter suwonensis	GCF_900111825.1			
333138	333138_0	Halalkalibacter okhensis	GCF_000787375.1			
333140	333140_0	Roseivirga spongicola	GCF_001592965.1			
333142	333142_0	Klenkia brasiliensis	GCF_900100695.1			
333348	333348_1	Nerine virus X	GCF_000866105.1			
333367	333367_0	Enterocloster asparagiformis	GCF_003466005.1			
333368	333368_0	Rhodoblastus sphagnicola	GCF_002937075.1			
333668	333668_0	Theileria parva strain Muguga	GCA_000165365.1			
333673	333673_0	Hirundo rustica rustica	GCA_003692655.1			
333759	333759_1	human papillomavirus 10	GCF_000864905.1			
333760	333760_1	Human papillomavirus 16	GCF_000863945.3			
333762	333762_1	Human papillomavirus type 26	GCF_000866485.1			
333763	333763_1	Human papillomavirus type 32	GCF_000864925.1			
333764	333764_1	Human papillomavirus type 34	GCF_000863965.1			
333765	333765_1	Human papillomavirus type 53	GCF_000865685.1			
333767	333767_1	Alphapapillomavirus 3	GCF_000862805.1			
333769	333769_1	Human papillomavirus type 90	GCF_000862685.1			
333920	333920_1	Equus caballus papillomavirus 1	GCF_000866385.1			
333923	333923_1	Human papillomavirus 5	GCF_000866505.1			
333968	333968_1	Dolichos yellow mosaic virus	GCF_001343705.1			
334116	334116_0	Vanessa tameamea	GCF_002938995.1			
334203	334203_1	Mupapillomavirus 1	GCF_000866405.1			
334253	334253_0	Gracilibacillus orientalis	GCF_900114645.1			
334380	334380_0	Orientia tsutsugamushi str. Ikeda	GCF_000010205.1			
334424	334424_0	Hymenobacter rigui	GCF_003944715.1			
334426	334426_0	Angiostrongylus costaricensis	GCA_900624975.1			
334625	334625_0	Oppiella nova	GCA_905397405.1			
334735	334735_0	Sporosarcina koreensis	GCF_001531445.1			
334735	334735_1	Sporosarcina koreensis	GCF_000826145.2			
334778	334778_1	Banana streak virus Acuminata Yunnan	GCF_000867185.1			
334801	334801_0	Sphingomonas sp. Y57	GCF_001015195.1			
334819	334819_0	Fusarium verticillioides 7600	GCF_000149555.1			
334856	334856_1	Stenotrophomonas phage SMA9	GCF_000863885.1			
335020	335020_0	Mesorhizobium albiziae	GCF_900114255.1			
335103	335103_1	Adult diarrheal rotavirus strain J19	GCF_000864245.1			
335187	335187_1	Streptocarpus flower break virus	GCF_000870125.1			
335204	335204_1	Fragaria chiloensis cryptic virus	GCF_000873185.1			
335283	335283_0	Nitrosomonas eutropha C91	GCF_000014765.1			
335286	335286_0	Brucella oryzae	GCF_002943495.1			
335341	335341_1	Influenza A virus (A/New York/392/2004(H3N2))	GCF_000865085.1			
335404	335404_1	Eupatorium yellow vein virus-[SOJ3]	GCF_002986545.1			
335406	335406_0	Sphingosinicella microcystinivorans	GCF_003634215.1			
335431	335431_0	Tepidimonas thermarum	GCF_007556705.1			
335469	335469_0	Orgyia antiqua	GCA_916999025.1			
335541	335541_0	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	GCF_000014725.1			
335543	335543_0	Syntrophobacter fumaroxidans MPOB	GCF_000014965.1			
335797	335797_1	Burkholderia phage KS9	GCF_000885155.1			
335963	335963_1	Hippeastrum latent virus	GCF_000880795.1			
335973	335973_0	Arthrobacter subterraneus	GCF_900099735.1			
335975	335975_0	Sulfitobacter litoralis	GCF_900103185.1			
335992	335992_0	Candidatus Pelagibacter ubique HTCC1062	GCF_000012345.1			
336203	1054037_0	Sphingobium fuliginis	GCF_004361945.1			
336292	336292_0	Paracoccus tibetensis	GCF_900102505.1			
336407	336407_0	Rickettsia bellii RML369-C	GCF_000012385.1			
336486	336486_1	Turkeypox virus	GCF_001431935.1			
336566	336566_0	Stenotrophomonas ginsengisoli	GCF_001431485.1			
336722	336722_0	Zymoseptoria tritici IPO323	GCA_000219625.1			
336810	336810_0	Candidatus Karelsulcia muelleri	GCF_003391295.1			
336810	336810_1	Candidatus Karelsulcia muelleri	GCF_003214255.1			
336810	336810_2	Candidatus Karelsulcia muelleri	GCF_001677255.1			
336831	336831_0	Arsukibacterium ikkense	GCF_000987775.1			
336959	336959_1	Chicken astrovirus	GCF_000852205.1			
336963	336963_0	Uncinocarpus reesii 1704	GCA_000003515.2			
336983	336983_0	Colobus angolensis palliatus	GCF_000951035.1			
336987	336987_1	Tobacco leaf curl Cuba virus	GCF_002310935.1			
337005	337005_0	Microcella putealis	GCF_004216575.1			
337042	337042_1	Alphapapillomavirus 7	GCF_000865665.1			
337043	337043_1	Alphapapillomavirus 4	GCF_000864945.1			
337052	337052_1	Deltapapillomavirus 4	GCF_000863985.1			
337054	337054_1	Human papillomavirus type 88	GCF_000874925.1			
337067	337067_0	Synechococcus sp. UW105	GCF_900473935.1			
337075	337075_0	Pyronema omphalodes	GCA_024516155.1			
337097	337097_0	Vulcanibacillus modesticaldus	GCF_001730235.1			
337173	337173_0	Sinosuthora webbiana	GCA_013397395.1			
337179	337179_0	Emberiza fucata	GCA_013398835.1			
337243	337243_1	Halorubrum ezzemoulense	GCF_002252835.1			
337250	337250_0	Pseudidiomarina taiwanensis	GCF_003987435.1			
337451	337451_0	Cinnamomum micranthum f. kanehirae	GCA_003546025.1			
337641	337641_0	Hemibagrus wyckioides	GCA_019097595.1			
337701	337701_0	Roseovarius pacificus	GCF_900142665.1			
337779	337779_0	Dechloromonas hortensis	GCF_009469765.1			
337823	337823_1	Sida leaf curl virus	GCF_000866845.1			
337824	337824_1	Sida leaf curl virus-associated DNA beta	GCF_000865285.1			
337826	337826_1	Alternanthera yellow vein virus	GCF_000866585.1			
337895	337895_0	Actinomadura hallensis	GCF_006716765.1			
338079	338079_1	African green monkey simian foamy virus	GCF_000874485.1			
338217	338217_0	Leptospira borgpetersenii serovar Hardjo-bovis	GCF_003254845.1			
338323	338323_1	human papillomavirus 103	GCF_000868225.1			
338473	338473_1	Dybvigvirus Av1	GCF_000874085.1			
338781	338781_1	Micromonas pusilla reovirus	GCF_000869105.1			
338903	338903_1	Capra hircus papillomavirus 1	GCF_000868145.1			
338963	338963_0	Syntrophotalea carbinolica DSM 2380	GCF_000012885.1			
338966	338966_0	Pelobacter propionicus DSM 2379	GCF_000015045.1			
338969	338969_0	Rhodoferax ferrireducens T118	GCF_000013605.1			
339268	339268_0	Mycobacterium colombiense	GCF_001665835.1			
339268	339268_1	Mycobacterium colombiense	GCF_001672755.1			
339268	339268_2	Mycobacterium colombiense	GCF_003284935.1			
339268	339268_3	Mycobacterium colombiense	GCF_001954115.1			
339359	339359_0	Zalerion maritima	GCA_022664585.2			
339420	339420_1	Blackberry chlorotic ringspot virus	GCF_000881795.1			
339671	339671_0	Actinobacillus succinogenes 130Z	GCF_000017245.1			
339860	339860_1	Methanosphaera stadtmanae DSM 3091	GCF_000012545.1			
339866	339866_0	Thiomonas bhubaneswarensis	GCF_001517285.1			
339965	339965_1	Malvastrum leaf curl betasatellite	GCF_000864405.1			
340017	340017_1	Norovirus GIII	GCF_001595675.1			
340021	340021_0	Thalassovita mediterranea	GCF_001458435.1			
340054	340054_1	Bacteriophage APSE-2	GCF_000882435.1			
340102	340102_1	Pyrobaculum arsenaticum DSM 13514	GCF_000016385.1			
340146	340146_0	Exiguobacterium mexicanum	GCF_005960665.1			
340177	340177_0	Chlorobium chlorochromatii CaD3	GCF_000012585.1			
340187	340187_1	Acyrthosiphon pisum virus	GCF_000886815.1			
340320	340320_0	Leucobacter luti	GCF_004217175.1			
340320	340320_1	Leucobacter luti	GCF_004362775.1			
340345	340345_0	Actinoalloteichus hymeniacidonis	GCF_001747425.1			
340414	340414_0	Aspergillus fumigatiaffinis	GCA_012656295.1			
340921	340921_1	Kelp fly virus	GCF_000865265.1			
341035	341035_1	Tomato leaf curl Uganda virus - [Iganga]	GCF_002824385.1			
341045	341045_0	Herbaspirillum hiltneri	GCF_007829115.1			
341053	341053_1	Beilong virus	GCF_000868925.1			
341167	341167_1	East Asian Passiflora virus	GCF_000866965.1			
341454	341454_0	Ascodesmis nigricans	GCA_004786065.1			
341663	341663_0	Aspergillus terreus NIH2624	GCF_000149615.1			
341721	341721_1	Aedes pseudoscutellaris reovirus	GCF_000866085.1			
342002	342002_0	Mycolicibacter arupensis	GCF_000970885.2			
342108	342108_0	Paramagnetospirillum magneticum AMB-1	GCF_000009985.1			
342381	342381_0	Halcyon senegalensis	GCA_013397595.1			
342409	342409_1	White spot syndrome virus	GCF_000848085.2			
342451	342451_0	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292	GCF_000010125.1			
342564	342564_1	Irtavirus F108	GCF_000869825.1			
342668	342668_0	Pseudogymnoascus verrucosus	GCF_001662655.1			
342808	342808_0	Paratrimastix pyriformis	GCA_027972325.1			
342944	342944_0	Sinobaca qinghaiensis	GCF_003610495.1			
342949	342949_1	Pyrococcus sp. NA2	GCF_000211475.1			
342950	342950_0	Parashewanella spongiae	GCF_004358345.1			
342954	342954_0	Lacinutrix algicola	GCF_001418085.1			
342955	342955_0	Lacinutrix mariniflava	GCF_001418015.1			
343013	343013_0	Paenacidovorax caeni	GCF_900116825.1			
343509	343509_0	Sodalis glossinidius str. 'morsitans'	GCF_000010085.1			
343510	343510_0	Legionella impletisoli	GCF_900639875.1			
343516	343516_1	Escherichia phage phiV10	GCF_000866205.1			
343691	343691_0	Hermetia illucens	GCF_905115235.1			
343874	343874_0	Empedobacter falsenii	GCF_000805695.1			
344021	344021_1	Escherichia phage K1F	GCF_000866705.1			
344022	344022_1	Vectrevirus K1E	GCF_000866045.1			
344612	344612_0	Aspergillus clavatus NRRL 1	GCF_000002715.2			
344747	344747_0	Gimesia maris DSM 8797	GCF_000181475.1			
344880	344880_0	Sphingomonas dokdonensis	GCF_002197685.1			
344882	344882_0	Pseudoxanthomonas dokdonensis	GCF_001431405.1			
345073	345073_0	Vibrio cholerae O395	GCF_009646135.1			
345155	345155_0	Falco biarmicus	GCF_023638135.1			
345164	345164_0	Falco cherrug	GCF_023634085.1			
345167	345167_0	Brevundimonas sp. SH203	GCF_002157625.1			
345184	345184_1	Cabbage leaf curl Jamaica virus	GCF_002867425.1			
345201	345201_1	Invertebrate iridescent virus 3	GCF_000869125.1			
345219	345219_0	Heyndrickxia coagulans 36D1	GCF_000169195.2			
345250	345250_1	Raven circovirus	GCF_000869425.1			
345251	345251_0	Eudyptes robustus	GCA_010085315.1			
345258	345258_0	Eudyptula albosignata	GCA_010080465.1			
345309	345309_0	Luteibacter yeojuensis	GCF_007829075.1			
345309	345309_1	Luteibacter yeojuensis	GCF_000964085.1			
345341	345341_0	Kutzneria sp. 744	GCF_000568255.1			
345573	345573_0	Podiceps cristatus	GCA_000699545.1			
345580	345580_0	Anopheles ziemanni	GCF_943734765.1			
345585	345585_1	Invertebrate iridescent virus 30	GCF_000915575.1			
345631	345631_0	Geobacter argillaceus	GCF_007830735.1			
345632	345632_0	Geobacter pickeringii	GCF_000817955.1			
345717	345717_0	Pieris macdunnoughi	GCA_905332375.1			
345922	345922_1	Bacillus phage Fah	GCF_000867025.1			
346179	346179_0	Herbaspirillum rhizosphaerae	GCF_001189965.1			
346185	346185_0	Allomuricauda eckloniae	GCF_001413955.1			
346222	346222_0	Acinetobacter sp. DSM 11652	GCF_900109815.1			
346762	346762_0	Crepidodera aurea	GCA_949320105.1			
346820	346820_0	Philonthus cognatus	GCA_932526585.2			
346838	346838_0	Pyrochroa serraticornis	GCA_905333025.2			
346881	346881_1	Acidianus filamentous virus 3	GCF_000878935.1			
346882	346882_1	Acidianus filamentous virus 6	GCF_000871385.1			
346883	346883_1	Acidianus filamentous virus 7	GCF_000872245.1			
346884	346884_1	Acidianus filamentous virus 8	GCF_000872405.1			
346911	346911_0	Labrys okinawensis	GCF_002982075.1			
347219	347219_1	Citrus leprosis virus C	GCF_000868185.1			
347324	347324_1	Pseudomonas phage F10	GCF_000865465.1			
347325	347325_1	Pseudomonas phage 73	GCF_000864505.1			
347326	347326_1	Jamesmcgillvirus jv119X	GCF_000866225.1			
347327	347327_1	Pseudomonas phage PA11	GCF_000867045.1			
347359	347359_0	Halyzia sedecimguttata	GCA_937662695.1			
347482	347482_1	Ophiostoma partitivirus 1	GCF_002987405.1			
347515	347515_0	Leishmania major strain Friedlin	GCA_000002725.2			
347529	347529_0	Centaurea solstitialis	GCA_030169165.1			
347534	347534_0	Zobellella denitrificans	GCF_002237365.1			
347535	347535_0	Zobellella taiwanensis	GCF_003012795.1			
347754	347754_0	Oegoconia quadripuncta	GCA_949316235.1			
347834	347834_0	Rhizobium etli CFN 42	GCF_000092045.1			
347962	347962_1	Bacillus phage Gamma	GCF_000864165.1			
348013	348013_1	Madrid virus	GCF_002118405.1			
348058	348058_1	Salmonella phage epsilon34	GCF_000882655.1			
348137	348137_1	Burkholderia phage Bcep176	GCF_000865925.1			
348151	348151_0	Furfurilactobacillus siliginis	GCF_001437435.1			
348296	348296_1	Atlantic salmon swim bladder sarcoma virus	GCF_000864385.1			
348388	348388_0	Acinetobacter sp. AG1	GCF_001005525.1			
348442	348442_0	Georgenia ruanii	GCF_009193175.1			
348449	348449_1	Raphanus sativus cryptic virus 1	GCF_000868245.1			
348617	348617_0	Massospora cicadina	GCA_022478985.1			
348720	348720_0	Pararge aegeria aegeria	GCA_934870175.1			
348780	348780_1	Natronomonas pharaonis DSM 2160	GCF_000026045.1			
348802	348802_0	Exophiala xenobiotica	GCA_030142925.1			
348802	348802_1	Exophiala xenobiotica	GCF_000835505.1			
348823	348823_1	maize Iranian mosaic virus	GCF_002831425.1			
348826	348826_1	Natronorubrum aibiense	GCF_009392895.1			
348837	348837_0	Spironucleus salmonicida	GCA_000497125.2			
348894	348894_1	Artichoke yellow ringspot virus	GCF_002986065.1			
349064	349064_0	Thalassotalea agarivorans	GCF_900111755.1			
349095	349095_0	Megasphaera paucivorans	GCF_900103535.1			
349124	349124_0	Halorhodospira halophila SL1	GCF_000015585.1			
349161	349161_0	Desulforamulus reducens MI-1	GCF_000016165.1			
349215	349215_0	Micavibrio aeruginosavorus EPB	GCF_000348745.1			
349307	349307_1	Methanothrix thermoacetophila PT	GCF_000014945.1			
349313	349313_0	Krasilnikovia cinnamomea	GCF_004217545.1			
349370	349370_1	Starling circovirus	GCF_000868125.1			
349519	349519_0	Leuconostoc citreum KM20	GCF_000026405.1			
349521	349521_0	Hahella chejuensis KCTC 2396	GCF_000012985.1			
349563	349563_1	Crow polyomavirus	GCF_000868965.1			
349564	349564_1	Finch polyomavirus	GCF_000864605.1			
349681	349681_1	Phlebiopsis gigantea mycovirus dsRNA 1	GCF_000888155.1			
349741	349741_0	Akkermansia muciniphila ATCC BAA-835	GCF_000020225.1			
349938	349938_0	Clostridium sp. BL-8	GCF_002006495.1			
350054	350054_0	Mycolicibacterium gilvum PYR-GCK	GCF_000016365.1			
350688	350688_0	Alkaliphilus oremlandii OhILAs	GCF_000018325.1			
350701	350701_0	Burkholderia dolosa AU0158	GCF_000959505.1			
350814	350814_0	Aquimarina intermedia	GCF_008124785.1			
350893	350893_0	Flavobacterium daejeonense	GCF_001404975.1			
351016	351016_0	Roseobacter sp. AzwK-3b	GCF_000170875.1			
351052	351052_0	Alkalilimnicola ehrlichii	GCF_003399765.1			
351095	351095_0	Paucisalibacillus globulus	GCF_900184735.1			
351160	351160_1	Methanocella arvoryzae MRE50	GCF_000063445.1			
351345	351345_0	Polynucleobacter cosmopolitanus	GCF_002224225.1			
351348	351348_0	Marinobacter nauticus VT8	GCF_000015365.1			
351426	351426_1	Asian prunus virus 2	GCF_001502755.1			
351427	351427_1	Asian prunus virus 1	GCF_000924795.1			
351428	351428_1	Asian prunus virus 3	GCF_001502135.1			
351495	351495_1	Raphanus sativus cryptic virus 2	GCF_000872665.1			
351605	351605_0	Geotalea uraniireducens Rf4	GCF_000016745.1			
351607	351607_0	Acidothermus cellulolyticus 11B	GCF_000015025.1			
