119219	119219_0	Cupriavidus_metallidurans	GCF_003260185.2	6178	27145	C
119222	119222_1	Pestivirus_giraffe-1_H138	GCF_000852085.1	8	40	C
119488	119488_0	Siniperca_chuatsi	GCF_020085105.1	22362	54286	C
119641	119641_0	Clostridium_uliginosum	GCF_900112485.1	3294	15495	C
119755	119755_1	Pig-tailed_macaque_parvovirus	GCF_002827405.1	2	15	C
119756	119756_1	Rhesus_macaque_parvovirus	GCF_002827385.1	2	15	C
119910	119910_1	Ryegrass_mottle_virus	GCF_000860825.1	3	14	C
119953	119953_0	Alternaria_atra	GCF_907166805.1	11912	57875	C
119981	119981_0	Propionibacterium_australiense	GCF_003666625.1	2513	10309	C
120017	120017_0	Ustilago_hordei	GCF_900519145.1	6823	22312	C
120044	120044_0	Zymomonas_mobilis_subsp._pomaceae	GCF_006539385.1	1707	7619	C
120086	120086_1	Pseudomonas_phage_phi8	GCF_000848645.1	1	1	C
120107	120107_0	Sphingobium_cloacae	GCF_002355855.1	4039	18482	C
120168	120168_1	Bhendi_yellow_vein_mosaic_virus	GCF_001046705.1	7	29	C
120213	120213_0	Subtercola_boreus	GCF_003399635.1	3406	13136	C
120213	120213_1	Subtercola_boreus	GCF_003399625.1	3623	13603	C
120213	120213_2	Subtercola_boreus	GCF_003399545.1	3227	12433	C
120213	120213_3	Subtercola_boreus	GCF_003399685.1	3686	13534	C
120370	120370_0	Vagococcus_fessus	GCF_003987565.1	1994	8206	C
120377	120377_0	Salana_multivorans	GCF_003751805.1	3064	9431	C
120499	120499_1	Salem_virus	GCF_000927255.1	7	66	C
120574	120574_1	Streptococcus_phage_MM1	GCF_000849705.1	50	229	C
120686	120686_1	Human_papillomavirus_type_71	GCF_002826825.1	1	11	C
120794	120794_0	Falco_rusticolus	GCF_015220075.1	15770	86332	C
120956	120956_0	Facklamia_miroungae	GCF_900100775.1	1763	7275	C
120959	120959_0	Mycobacterium_kubicae	GCF_002101745.1	5093	23133	C
121224	121224_0	Pediculus_humanus_corporis	GCF_000006295.1	10716	44708	C
121225	121225_0	Pediculus_humanus		10724	44752	C
121290	121290_0	Hyphomicrobium_sulfonivorans	GCF_001541235.1	3067	14919	C
121429	121429_1	Olive_latent_ringspot_virus	GCF_002986085.1			
121530	121530_0	Tauraco_erythrolophus	GCF_000709365.1	14842	65538	C
121616	121616_0	Micromonospora_matsumotoense	GCF_900091525.1	6181	17710	C
121627	121627_0	Talaromyces_rugulosus	GCF_013368755.1	11526	51463	C
121719	121719_0	Pannonibacter_phragmitetus	GCF_900454465.1	4081	15104	C
121723	121723_0	Photobacterium_sp._SKA34	GCF_000153325.1	3955	20012	C
121734	121734_0	Heliobacterium_undosum	GCF_009877425.1	3296	10067	C
121759	121759_1	Paracoccidioides_brasiliensis	GCA_001713695.1	8004	36776	C
121791	121791_1	Nipah_henipavirus	GCF_000863625.1	8	74	C
121821	121821_0	Roseinatronobacter_thiooxidans	GCF_003254005.1	3310	13098	C
121845	121845_0	Diaphorina_citri	GCF_000475195.1	16664	52655	C
122203	122203_1	Reptilian_ferlavirus	GCF_000853985.1	7	68	C
122291	122291_1	Kappapapillomavirus_1	GCF_000837785.1	6	58	C
122355	122355_0	Pseudomonas_psychrophila	GCF_001043005.1	4665	18324	C
122368	122368_0	Cercospora_beticola	GCF_002742065.1	11883	49428	C
122420	122420_1	Thermococcus_sp._P6	GCF_002214525.1	1557	5656	C
122586	122586_0	Neisseria_meningitidis_MC58	GCF_000008805.1	1814	9569	C
122928	122928_1	Norovirus_GI	GCF_000864005.1	5	46	C
122929	122929_1	Norovirus_GII	GCF_004193815.1	5	40	C
122929	122929_2	Norovirus_GII	GCF_003638685.1	5	41	C
123214	123214_0	Persephonella_marina_EX-H1	GCF_000021565.1	1895	3260	C
123316	123316_0	Agreia_sp._VKM_Ac-2052	GCF_900167545.1	3517	13493	C
123320	123320_0	Okibacterium_fritillariae	GCF_900167575.1	2704	11121	C
123735	123735_1	Tomato_yellow_leaf_curl_Sardinia_virus	GCF_000844945.1	6	28	C
123820	123820_0	[Actinobacillus]_rossii	GCF_900444965.1	2368	10207	C
123822	123822_0	[Haemophilus]_felis	GCF_002015125.1	2033	8893	C
123824	123824_0	Frederiksenia_canicola	GCF_003814575.1	1926	8769	C
123851	123851_0	Ladona_fulva		17280	51365	C
123899	123899_0	Bordetella_trematum	GCF_900078695.1	3913	17941	C
124798	124798_0	Microbacterium_phyllosphaerae	GCF_003614915.1	3010	14738	C
125288	125288_0	Ornithinimicrobium_humiphilum	GCF_006716885.1	3028	12417	C
125788	125788_1	Bombyx_mori_densovirus_5	GCF_000861145.1	3	16	C
125878	125878_0	Nanorana_parkeri	GCF_000935625.1	18729	47374	C
125945	125945_0	Drosophila_biarmipes	GCF_018148935.1	13883	111648	C
126070	126070_1	Columbid_circovirus	GCF_000843885.1	2	10	C
126156	126156_0	Psychrobacillus_psychrotolerans	GCF_900115805.1	3453	13761	C
126157	126157_0	Psychrobacillus_psychrodurans	GCF_900114885.1	3746	14873	C
126385	126385_0	Providencia_alcalifaciens	GCF_002393505.1	3544	14853	C
126385	126385_1	Providencia_alcalifaciens	GCF_004343335.1	3630	15058	C
126673	126673_0	Mycolicibacterium_doricum	GCF_002102115.1	3455	17194	C
126738	126738_0	Thermotoga_sp._RQ7	GCF_000832145.1	1791	4733	C
126739	126739_0	Thermotoga_sp._SG1	GCF_002865985.1	1769	4673	C
126741	126741_0	Thermotoga_sp._KOL6	GCF_002866025.1	1670	4431	C
126957	126957_0	Strigamia_maritima		11957	21978	C
127458	127458_0	Thiobaca_trueperi	GCF_004342175.1	3406	13425	C
127507	127507_1	Vibrio_phage_VfO3K6	GCF_000837165.1	10	30	C
127508	127508_1	Vibrio_phage_VfO4K68	GCF_000839665.1	8	24	C
127509	127509_1	Vibrio_virus_Vf33	GCF_000845325.1	6	18	C
127582	127582_0	Trichechus_manatus_latirostris	GCF_000243295.1	19038	83756	C
128390	128390_0	Nipponia_nippon	GCF_000708225.1	14908	81619	C
128403	128403_0	Scytonema_hofmannii_PCC_7110	GCF_000346485.2	9278	16962	C
128574	128574_0	Paenibacillus_brasilensis	GCF_009363115.1	4611	21162	C
128708	128708_1	His_1_virus	GCF_000868945.1	2	5	C
128710	128710_1	His2_virus	GCF_000864585.1	4	8	C
128780	128780_0	Stenotrophomonas_acidaminiphila	GCF_001314305.1	3467	17627	C
128780	128780_1	Stenotrophomonas_acidaminiphila	GCF_002951995.1	2879	14956	C
128785	128785_0	Pseudoxanthomonas_mexicana	GCF_010093385.1	3495	17405	C
128785	128785_1	Pseudoxanthomonas_mexicana	GCF_001556105.1	3457	17153	C
128790	128790_1	Bean_rugose_mosaic_virus	GCF_001430295.1	5	46	C
128818	128818_1	Chinese_yam_necrotic_mosaic_virus	GCF_000897555.1	5	35	C
128941	128941_1	Tomato_curly_stunt_virus	GCF_000841345.1	5	24	C
128944	128944_0	Aerococcus_urinaehominis	GCF_001543245.1	1532	7710	C
129009	129009_1	Staphylococcus_prophage_phiPV83	GCF_000839005.1	62	327	C
129105	129105_0	Drosophila_santomea	GCF_016746245.2	13738	111956	C
129141	129141_1	Citrus_leaf_blotch_virus	GCF_000852305.1	6	73	C
129143	129143_1	Cherry_necrotic_rusty_mottle_virus	GCF_000849465.1	10	118	C
129338	129338_0	Geobacillus_subterraneus	GCF_001618685.1	3054	12351	C
129395	129395_1	Botrytis_virus_F	GCF_000848525.1	3	38	C
129578	129578_0	Oceanimonas_baumannii	GCF_002245495.1	3430	10888	C
129726	129726_1	Pseudocowpox_virus	GCF_000886295.1	134	819	C
129727	129727_1	Bovine_papular_stomatitis_virus	GCF_000844045.1	131	883	C
129732	129732_1	Sunflower_chlorotic_mottle_virus	GCF_000886335.1	9	52	C
129817	129817_0	Pseudomonas_brenneri	GCF_900105815.1	5277	20833	C
129847	129847_0	Pseudomonas_grimontii	GCF_007858185.1	6222	23655	C
129875	129875_1	Human_mastadenovirus_A	GCF_000846805.1	10	47	C
129951	129951_1	Human_mastadenovirus_C	GCF_000845085.1	9	43	C
129953	129953_1	Bovine_mastadenovirus_A	GCF_000847265.1	24	134	C
129956	129956_1	Murine_mastadenovirus_A	GCF_000844265.1	18	89	C
129961	129961_0	Spirulina_major_PCC_6313	GCF_001890765.1	3974	5971	C
129985	129985_0	Bacillus_jeotgali	GCF_002874535.1	4445	21332	C
129985	129985_1	Bacillus_jeotgali	GCF_900166585.1	4273	20408	C
130081	130081_0	Galdieria_sulphuraria	GCF_000341285.1	4865	6757	C
130308	130308_1	Human_mastadenovirus_E	GCF_000859665.1	9	41	C
130309	130309_1	Human_mastadenovirus_F	GCF_000846685.1	10	46	C
130310	130310_1	Human_mastadenovirus_D	GCF_000845985.1	10	47	C
130328	130328_1	Duck_atadenovirus_A	GCF_000845945.1	23	108	C
130453	130453_0	Arachis_duranensis	GCF_000817695.2	33119	86970	C
130454	130454_0	Arachis_ipaensis	GCF_000816755.2	36268	94693	C
130478	130478_1	Staphylococcus_virus_phiSLT	GCF_000837385.1	60	356	C
130499	130499_1	Bovine_atadenovirus_D	GCF_000845805.1	32	118	C
130556	130556_1	Culex_nigripalpus_nucleopolyhedrovirus	GCF_000838125.1	24	96	C
130760	130760_1	Influenza_A_virus_(A/Hong_Kong/1073/99(H9N2))	GCF_000851145.1	10	50	C
130788	130788_0	Sedimentibacter_saalensis	GCF_007830175.1	3332	6610	C
130796	130796_0	Crossiella_equi	GCF_002155995.1	7545	19584	C
130825	130825_0	Ochotona_curzoniae	GCF_017591425.1	20854	117483	C
131082	131082_1	Beet_chlorosis_virus	GCF_000847745.1	5	17	C
131083	131083_1	Turnip_yellows_virus	GCF_000855905.1	6	23	C
131109	131109_0	Actinomyces_bowdenii	GCF_003860075.1	2340	10211	C
131110	131110_0	Schaalia_radingae	GCF_900106055.1	1928	6521	C
131111	131111_0	Schaalia_turicensis	GCF_002847545.1	1651	5839	C
131112	131112_0	Arcanobacterium_phocae	GCF_900105865.1	1641	5621	C
131226	131226_1	Cherry_mottle_leaf_virus	GCF_000848465.1	7	77	C
132113	132113_0	Bombus_impatiens	GCF_000188095.3	10494	80830	C
132144	132144_0	Candidatus_Glomeribacter_gigasporarum	GCF_001684025.1	1835	6961	C
132259	132259_0	Aspergillus_pseudotamarii	GCF_009193445.1	12597	57604	C
132473	132473_0	Streptomyces_alboniger	GCF_008704395.1	6489	29506	C
132474	132474_0	Streptomyces_rimosus_subsp._rimosus	GCF_000720725.1	7770	33687	C
132475	132475_1	Yaba-like_disease_virus	GCF_000847185.1	151	1006	C
132476	132476_0	Pseudomonas_kilonensis	GCF_000968575.1	5855	22373	C
132476	132476_1	Pseudomonas_kilonensis	GCF_003096395.1	5793	22562	C
132477	132477_1	Kalanchoe_latent_virus	GCF_000886555.1	10	105	C
132908	132908_0	Pteropus_vampyrus	GCF_000151845.1	19614	101505	C
132919	132919_0	Rhodococcus_jostii	GCF_900105375.1	8256	31389	C
133190	133190_0	Sphingomonas_sp._SRS2	GCF_000971055.1	4265	19460	C
133270	133270_0	Hydrogenothermus_marinus	GCF_003688665.1	1558	2766	C
133434	133434_0	Acanthaster_planci	GCF_001949145.1	15850	21481	C
133448	133448_0	Citrobacter_youngae	GCF_902373845.1	4553	22353	C
133704	133704_1	Porcine_circovirus_1	GCF_000837765.1	2	13	C
133720	133720_0	Nitrosomonas_sp._Nm51	GCF_900111165.1	2695	11289	C
133724	133724_0	Nitrosomonas_sp._Nm33	GCF_900107265.1	2618	10568	C
133789	133789_1	Budgerigar_fledgling_disease_virus_-_1	GCF_000842245.1	5	19	C
133901	133901_0	Frankliniella_occidentalis	GCF_000697945.2	13648	47555	C
133926	133926_0	Olsenella_uli	GCF_901212655.1	1848	9204	C
133926	133926_1	Olsenella_uli	GCF_901212675.1	1976	9522	C
134006	134006_1	Phytomonas_sp._isolate_EM1	GCA_000582765.1	5806	10852	C
134013	134013_1	Phytomonas_sp._isolate_Hart1	GCA_000982615.1	5777	10597	C
134287	134287_0	secondary_endosymbiont_of_Heteropsylla_cubana	GCF_000287355.1	549	2644	C
134386	134386_1	Cotton_leaf_curl_betasatellite	GCF_000845565.1	1	3	C
134534	134534_0	Acinetobacter_gyllenbergii	GCF_001682515.1	3874	19283	C
134536	134536_0	Paraburkholderia_caledonica	GCF_003330745.1	5916	26006	C
134537	134537_0	Paraburkholderia_fungorum	GCF_900099835.1	7102	29723	C
134537	134537_1	Paraburkholderia_fungorum	GCF_003610895.1	7473	30424	C
134554	134554_1	Pseudomonas_phage_phi13	GCF_000852445.1	12	36	C
134599	134599_1	Tomato_rugose_mosaic_virus	GCF_000837205.1	7	32	C
134601	134601_0	Mycolicibacterium_goodii	GCF_001187505.1	6389	26993	C
134606	134606_1	Trichoplusia_ni_cypovirus_15	GCF_000839705.1			
134632	134632_1	American_plum_line_pattern_virus	GCF_000850385.1	2	24	C
134676	134676_0	Actinoplanes_sp._SE50/110	GCF_000237145.1	7552	26260	C
134681	134681_1	Cucurbit_leaf_crumple_virus	GCF_000837305.1	6	28	C
134849	134849_0	Cryptosporangium_aurantiacum	GCF_900143005.1	8214	15056	C
134902	134902_0	Corvus_hawaiiensis	GCF_020740725.1	16235	86724	C
134920	134920_0	Pungitius_pungitius	GCF_902500615.1	21995	52681	C
134959	134959_0	Actinomadura_mexicana	GCF_900188105.1	7494	25862	C
134964	134964_0	Nocardia_africana	GCF_900454335.1	6347	27898	C
134984	134984_0	Nocardia_fluminea	GCF_002846365.1	6986	29413	C
135487	135487_0	Nocardia_cyriacigeorgica	GCF_005863225.1	5358	24377	C
135487	135487_1	Nocardia_cyriacigeorgica	GCF_005863295.1	5818	25629	C
135569	135569_0	Helicobacter_apodemus	GCF_003097575.1	1764	10890	C
135727	135727_0	Candidatus_Phytoplasma_ziziphi	GCF_003640545.1	463	1755	C
135739	135739_0	Marinobacter_lutaoensis	GCF_001981305.1	3349	16555	C
135740	135740_0	Paracoccus_kondratievae	GCF_009301415.1	3877	17919	C
135826	135826_0	Jeotgalibacillus_alimentarius	GCF_000829445.1	3284	13566	C
135947	135947_0	Actinoplanes_awajinensis_subsp._mycoplanecinus	GCF_001509495.1	9501	30948	C
136037	136037_0	Zootermopsis_nevadensis	GCF_000696155.1	11766	44144	C
136072	136072_0	Dolichospermum_planctonicum	GCF_005402965.1	3706	8700	C
136084	136084_1	Roseobacter_virus_SIO1	GCF_000843225.1	26	114	C
136273	136273_0	Kocuria_polaris	GCF_001483755.1	3239	15469	C
136273	136273_1	Kocuria_polaris	GCF_000786195.1	3215	15390	C
136370	136370_1	Lasallia_pustulata	GCA_900169345.1	7909	17576	C
136468	136468_0	Vibrio_lentus	GCF_002875945.1	4744	23464	C
136468	136468_1	Vibrio_lentus	GCF_001238475.1	4329	21811	C
136547	136547_0	Nitrosospira_sp._Nsp1	GCF_900100985.1	2691	9118	C
136548	136548_0	Nitrosospira_sp._Nsp2	GCF_003050965.1	2798	9132	C
136857	136857_0	Corynebacterium_testudinoris	GCF_001021045.1	2445	10592	C
137265	137265_0	Asanoa_ishikariensis	GCF_900107455.1	7964	20775	C
137443	137443_1	Macropodid_alphaherpesvirus_1	GCF_001561005.1	67	606	C
137475	137475_1	Cucumber_vein_yellowing_virus	GCF_000858065.1	5	36	C
137520	137520_0	Hypomesus_transpacificus	GCF_021917145.1	21445	51601	C
137545	137545_0	Serratia_quinivorans	GCF_004217345.1	4498	22376	C
137556	137556_1	Maize_necrotic_streak_virus	GCF_000865385.1	5	25	C
137584	137584_0	Thalassomonas_viridans	GCF_000948985.1	6023	16772	C
137591	137591_0	Weissella_cibaria	GCF_001308145.2	2142	10523	C
137591	137591_1	Weissella_cibaria	GCF_003469985.1	2205	10950	C
137658	137658_0	Pseudomonas_indica	GCF_002286725.1	5045	20304	C
137716	137716_0	Ideonella_sp._B508-1	GCF_000333615.1	4240	12805	C
137721	137721_0	Azospirillum_sp._B506	GCF_000333595.1	5749	24350	C
137722	137722_0	Azospirillum_sp._B510	GCF_000010725.1	5971	25009	C
137730	137730_0	Facklamia_ignava	GCF_002847645.1	1377	5903	C
137733	137733_0	Granulicatella_balaenopterae	GCF_900111135.1	1748	6794	C
137758	137758_1	Cassava_brown_streak_virus	GCF_000884835.1	8	55	C
137778	137778_0	Helicobacter_aurati	GCF_900198645.1	1617	10221	C
137838	137838_0	Clostridium_neonatale	GCF_001458595.1	3870	16872	C
137993	137993_0	Bacillus_funiculus	GCF_004138295.1	4585	19145	C
138072	138072_0	Candidatus_Hamiltonella_defensa	GCF_900699055.1	859	3965	C
138074	138074_0	Serratia_symbiotica	GCF_900380265.1	658	3775	C
138184	138184_1	Alcelaphine_gammaherpesvirus_2	GCF_000923715.1	68	554	C
138277	138277_0	Aspergillus_melleus	GCF_016097325.1	12168	54678	C
138298	138298_1	Plasmodium_vinckei_petteri	GCA_000524515.1	4964	27558	C
138300	138300_0	Kytococcus_schroeteri	GCF_002847825.1	2070	7019	C
138336	138336_0	Blastococcus_saxobsidens	GCF_004217455.1	3985	9261	C
138563	138563_0	Helicobacter_cetorum	GCF_900198405.1	1507	9369	C
138563	138563_1	Helicobacter_cetorum	GCF_900198385.1	1514	9445	C
138948	138948_1	Enterovirus_A	GCF_000861905.1	10	77	C
138949	138949_1	Enterovirus_B	GCF_000861325.1	10	78	C
138950	138950_1	Enterovirus_C	GCF_000861165.1	10	79	C
138951	138951_1	Enterovirus_D	GCF_000861205.1	10	76	C
138982	138982_1	Potato_latent_virus	GCF_000883255.1	9	100	C
139021	139021_0	Dietzia_psychralcaliphila	GCF_003096095.1	3394	10847	C
139208	139208_0	Isoptericola_variabilis	GCF_001750215.1	2870	9095	C
139415	139415_0	Antrodia_serialis	GCF_022376445.1	14081	41232	C
139438	139438_0	Geovibrio_thiophilus	GCF_004087915.1	2580	2131	C
139456	139456_0	Penaeus_chinensis	GCF_019202785.1	18159	48840	C
139641	139641_0	Botrytis_byssoidea	GCF_014898295.1	11706	50544	C
139649	139649_0	Teleopsis_dalmanni	GCF_002237135.1	23114	78195	C
139723	139723_0	Anopheles_culicifacies		13218	107157	C
139825	139825_0	Sparassis_crispa	GCF_003851025.1	10744	36447	C
139870	139870_1	Lactobacillus_prophage_Lj965	GCF_000842565.1	32	157	C
139871	139871_1	Lactobacillus_prophage_Lj771	GCF_000871405.1	49	231	C
139872	139872_1	Lactobacillus_prophage_Lj928	GCF_000843425.1	31	152	C
140057	140057_0	Roseospira_marina	GCF_008630015.1	3815	14838	C
140058	140058_0	Roseospira_navarrensis	GCF_009601025.1	3566	14394	C
140314	140314_0	Trichococcus_palustris	GCF_900067125.1	2545	9855	C
140626	140626_0	Lachnobacterium_bovis	GCF_000687515.1	2238	8813	C
141349	141349_0	Mycobacterium_lentiflavum	GCF_001373395.1	5970	25204	C
141389	141389_0	Chromohalobacter_canadensis	GCF_900221025.1	3193	13044	C
141451	141451_0	Oleiphilus_messinensis	GCF_002162375.1	4988	13481	C
141451	141451_1	Oleiphilus_messinensis	GCF_900108075.1	3094	9851	C
141860	141860_1	Grapevine_fanleaf_virus_satellite_RNA	GCF_000855465.1	1	4	C
141904	141904_1	Vibrio_virus_CTXphi	GCF_000893195.1	3	6	C
141949	141949_0	Thermomonas_haemolytica	GCF_006352395.1	2259	9879	C
142058	142058_0	Anaplasma_ovis	GCF_002849345.1	873	4080	C
142102	142102_1	Taura_syndrome_virus	GCF_000849385.1	4	42	C
142585	142585_0	Bradyrhizobium_sp._C9	GCF_002532045.1	7500	32024	C
142588	142588_0	Isobaculum_melis	GCF_900111355.1	2489	9120	C
142649	142649_0	Mycoplasma_phocicerebrale	GCF_003383595.3	541	2930	C
142650	142650_0	Mycoplasma_phocirhinis	GCF_004216495.1	617	3286	C
142651	142651_0	Mycoplasma_phocidae	GCF_003332325.1	534	2901	C
142661	142661_1	Canary_circovirus	GCF_000846785.1	2	10	C
142842	142842_0	Selenihalanaerobacter_shriftii	GCF_900167185.1	2612	5927	C
142843	142843_1	Hop_mosaic_virus	GCF_000875045.1	9	102	C
143223	143223_0	Salegentibacter_salegens	GCF_900142975.1	3269	15649	C
143224	143224_0	Zobellia_uliginosa	GCF_900156625.1	4224	18932	C
143291	143291_0	Pteropus_giganteus	GCF_902729225.1	19708	101404	C
143292	143292_0	Manis_pentadactyla	GCF_014570555.1	19899	101184	C
143302	143302_0	Condylura_cristata	GCF_000260355.1	17691	111518	C
143495	143495_0	Aneurinibacillus_thermoaerophilus	GCF_900099925.1	3402	13342	C
143948	143948_0	Diuraphis_noxia	GCF_001186385.1	12163	55112	C
143950	143950_0	Sipha_flava	GCF_003268045.1	12835	54022	C
143995	143995_0	Megachile_rotundata	GCF_000220905.1	10353	78700	C
144026	144026_0	Maricaulis_salignorans	GCF_900103475.1	2783	11552	C
144034	144034_0	Pogonomyrmex_barbatus	GCF_000187915.1	10984	82133	C
144178	144178_0	Mobiluncus_holmesii	GCF_009695935.1	1896	6424	C
144197	144197_0	Stegastes_partitus	GCF_000690725.1	22372	53552	C
144752	144752_1	Allpahuayo_mammarenavirus	GCF_000872565.1	5	25	C
145262	145262_1	Methanothermobacter_thermautotrophicus	GCF_014889545.1	1652	4303	C
145388	145388_0	Monoraphidium_neglectum	GCF_000611645.1	10248	25350	C
145458	145458_0	Rathayibacter_toxicus	GCF_002932295.1	1945	8337	C
145483	145483_0	Frigoribacterium_faeni	GCF_007988805.1	2974	11972	C
145579	145579_1	Bdellovibrio_phage_phiMH2K	GCF_000838865.1	5	24	C
145854	145854_0	Micromonospora_pallida	GCF_900090325.1	6080	17657	C
145856	145856_1	Human_picobirnavirus	GCF_000859285.1	2	6	C
145857	145857_0	Micromonospora_nigra	GCF_900091585.1	5059	15582	C
145971	145971_0	Colletotrichum_lupini	GCF_023278565.1	13914	54466	C
146015	146015_1	Elephantid_betaherpesvirus_1	GCF_000905835.1	103	700	C
146017	146017_0	Mycolicibacterium_boenickei	GCF_900166915.1	5925	26322	C
146018	146018_0	Mycolicibacterium_neworleansense	GCF_001245615.1	5750	25777	C
146020	146020_0	Mycolicibacterium_brisbanense	GCF_001570425.1	6798	29017	C
146021	146021_0	Mycolicibacterium_houstonense	GCF_900078665.2	5580	24887	C
146032	146032_1	Goose_circovirus	GCF_000837325.1	3	17	C
146073	146073_1	Walrus_calicivirus	GCF_000852525.1	5	45	C
146269	146269_1	Lactobacillus_phage_Lc-Nu	GCF_000866745.1	48	240	C
146475	146475_0	Acetobacter_cibinongensis	GCF_002153775.1	2717	13930	C
146476	146476_0	Acetobacter_syzygii	GCF_002276785.1	2551	13094	C
146499	146499_1	Cucumber_fruit_mottle_mosaic_virus	GCF_000849365.1	5	43	C
146500	146500_1	Watermelon_mosaic_virus	GCF_000856625.1	9	64	C
146536	146536_0	Streptomyces_curacoi	GCF_001513975.1	6988	31661	C
146537	146537_0	Streptomyces_azureus	GCF_001270025.1	7375	32895	C
146762	146762_1	Oat_chlorotic_stunt_virus	GCF_000856785.1	3	16	C
146806	146806_0	Phocoenobacter_uteri	GCF_900454895.1	1845	8094	C
146817	146817_0	Dendrosporobacter_quercicolus	GCF_900104455.1	3537	7494	C
146820	146820_0	Streptomyces_stelliscabiei	GCF_001189035.1	8218	36227	C
146891	146891_0	Prochlorococcus_marinus_str._AS9601	GCF_000015645.1	1755	6449	C
146897	146897_0	Rice_orange_leaf_phytoplasma	GCF_001866375.1	436	1873	C
146911	146911_0	Gekko_japonicus	GCF_001447785.1	19334	79399	C
146923	146923_0	Streptomyces_parvulus	GCF_003344905.1	7214	32079	C
146940	146940_0	Azonexus_fungiphilus	GCF_003634965.1	3242	7637	C
147047	147047_0	Desulfovibrio_mexicanus	GCF_900188225.1	2958	16014	C
147207	147207_0	Collinsella_intestinalis	GCF_902501455.1	1442	6365	C
147248	147248_0	Halomonas_alimentaria	GCF_009902005.1	2942	15008	C
147469	147469_0	Staphylococcus_sciuri_subsp._rodentium	GCF_003970475.1	2189	11618	C
147645	147645_0	Paracoccus_yeei	GCF_002196965.1	3990	18153	C
147711	147711_1	Rhinovirus_A	GCF_000862245.1	9	74	C
147825	147825_0	Psychrobacter_proteolyticus	GCF_003350005.1	2434	13029	C
147949	147949_0	Micropterus_dolomieu	GCF_021292245.1	24401	56273	C
148305	148305_0	Pyricularia_grisea	GCF_004355905.1	10814	34817	C
148448	148448_1	Halobiforma_haloterrestris	GCF_900112205.1	4048	15811	C
148449	148449_1	Halopiger_aswanensis	GCF_003610195.1	4358	19982	C
148594	148594_0	Falco_naumanni	GCF_017639655.1	15918	85995	C
148603	148603_1	Mycobacterium_virus_Bxb1	GCF_000837245.1	82	478	C
148604	148604_0	Lactobacillus_ingluviei	GCF_001437235.1	1782	8828	C
148814	148814_0	Lactobacillus_kunkeei	GCF_001308205.1	1253	6595	C
148814	148814_1	Lactobacillus_kunkeei	GCF_005930925.1	1340	6849	C
148814	148814_2	Lactobacillus_kunkeei	GCF_001314945.1	1403	5576	C
148879	148879_1	Banana_mild_mosaic_virus	GCF_000848545.1	7	90	C
148880	148880_1	Discula_destructiva_virus_1	GCF_000837285.6	2	12	C
148943	148943_1	Rhodothermus_phage_RM378	GCF_000843805.1	19	112	C
149040	149040_0	Phialocephala_scopiformis	GCF_001500285.1	15940	55690	C
150033	150033_0	Enterococcus_ratti	GCF_001886195.1	2041	10547	C
150120	150120_0	Shewanella_livingstonensis	GCF_003855395.1	3924	16031	C
150121	150121_0	Agreia_pratensis	GCF_900177685.1	3306	13013	C
150123	150123_0	Plantibacter_flavus	GCF_002024505.1	3678	13806	C
150146	150146_0	Flavobacterium_gillisiae	GCF_900107635.1	3602	20560	C
150177	150177_0	Acrocarpospora_macrocephala	GCF_009687865.1	9891	23334	C
150248	150248_0	Anoxybacillus_pushchinoensis	GCF_900111795.1	2515	13146	C
150284	150284_1	Garlic_virus_X	GCF_000856365.1	8	83	C
150285	150285_1	Garlic_virus_E	GCF_000852345.1	10	82	C
150286	150286_1	Anguillid_herpesvirus_1	GCF_000886195.1	30	201	C
150288	150288_0	Boleophthalmus_pectinirostris	GCF_000788275.1	21193	50332	C
150374	150374_1	Escovopsis_weberi	GCA_001278495.1	6590	36402	C
150831	150831_0	Roseibium_hamelinense	GCF_007830545.1	4071	15599	C
151043	151043_1	Tulare_apple_mosaic_virus	GCF_000850805.1	5	42	C
151081	151081_0	Pseudoalteromonas_ruthenica	GCF_000967625.1	3558	15023	C
151416	151416_0	Bosea_vestrisii	GCF_006717005.1	5318	22515	C
151528	151528_1	Synechococcus_virus_P60	GCF_000849825.2	34	224	C
151534	151534_1	Lactococcus_phage_bIL311	GCF_000839025.1	5	27	C
151535	151535_1	Lactococcus_phage_bIL285	GCF_000838885.1	57	249	C
151536	151536_1	Lactococcus_phage_bIL286	GCF_000845385.1	55	271	C
151537	151537_1	Lactococcus_phage_bIL309	GCF_000842505.1	43	203	C
151538	151538_1	Lactococcus_phage_bIL310	GCF_000838045.1	12	60	C
151539	151539_1	Lactococcus_phage_bIL312	GCF_000837265.1	17	73	C
151599	151599_1	Pseudomonas_phage_B3	GCF_000844345.1	50	217	C
151771	151771_0	Dendronephthya_gigantea	GCF_004324835.1	19721	39967	C
151783	151783_0	Cupriavidus_campinensis	GCF_007572485.1	5507	24791	C
151784	151784_0	Pigmentiphaga_kullae	GCF_004216695.1	5768	18434	C
151894	151894_0	Pedobacter_africanus	GCF_900176535.1	4565	19125	C
152142	152142_0	Mycolicibacterium_holsaticum	GCF_001722355.1	5180	22582	C
152177	152177_1	Orchid_fleck_dichorhavirus	GCF_000870945.1	7	52	C
152217	152217_1	Gremmeniella_abietina_RNA_virus_L1	GCF_000851525.1	3	9	C
152219	152219_1	Menangle_virus	GCF_002815295.1	8	73	C
152268	152268_0	Bacillus_litoralis	GCF_003667825.1	4686	21319	C
